Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.65,2.0,0.13000000000000025,0.35,1.65
3,2.56,2.0,0.13000000000000025,0.44,2.56
100,84.4,66.27,4.290800000000001,15.6,84.4
200,168.57,130.56,8.3984,31.43,168.57
2000,1715.6,1039.91,62.63790000000003,284.4,1715.6
10000,8751.04,2661.88,148.40470000000002,1248.96,8751.04
20000,17617.58,3315.12,180.79929999999996,2382.42,17617.58
40000,35393.74,3872.79,207.8025999999999,4606.26,35393.74
60000,53178.55,4158.72,221.16679999999988,6821.45,53178.55
80000,70969.95,4309.85,228.08899999999994,9030.05,70969.95
100000,88757.36,4443.71,234.28889999999996,11242.64,88757.36
200000,177746.92,4733.19,247.71510000000006,22253.08,177746.92
400000,355730.49,4957.41,257.91639999999984,44269.51,355730.49
600000,533695.05,5055.83,262.6207,66304.95,533695.05
800000,711678.1,5121.95,265.76099999999997,88321.9,711678.1
1000000,889674.79,5163.31,267.5879,110325.21,889674.79
