Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.64,2.0,0.09999999999999981,0.36,1.64
3,2.55,2.0,0.09999999999999981,0.45,2.55
100,86.25,66.43,3.321500000000003,13.75,86.25
200,172.55,131.31,6.565499999999998,27.45,172.55
2000,1742.95,1088.23,54.41150000000002,257.05,1742.95
10000,8856.58,2899.62,144.981,1143.42,8856.58
20000,17819.08,3633.34,181.66700000000012,2180.92,17819.08
40000,35789.44,4243.49,212.1745,4210.56,35789.44
60000,53770.49,4527.27,226.36349999999987,6229.51,53770.49
80000,71769.65,4679.33,233.9664999999999,8230.35,71769.65
100000,89759.32,4784.3,239.21499999999992,10240.68,89759.32
200000,179748.89,5077.32,253.86599999999987,20251.11,179748.89
400000,359727.25,5309.41,265.4705,40272.75,359727.25
600000,539715.74,5401.26,270.06299999999993,60284.26,539715.74
800000,719729.22,5446.92,272.346,80270.78,719729.22
1000000,899726.84,5480.15,274.00750000000005,100273.16,899726.84
