Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.75,1.0,0.04000000000000003,0.25,1.75
3,2.65,1.87,0.07480000000000005,0.35,2.65
100,87.71,48.2,1.9279999999999995,12.29,87.71
200,174.78,92.47,3.6988,25.22,174.78
2000,1750.45,718.8,28.752000000000006,249.55,1750.45
10000,8802.73,2191.12,87.64479999999998,1197.27,8802.73
20000,17664.56,3114.51,124.58040000000003,2335.44,17664.56
40000,35421.23,4174.9,166.99599999999998,4578.77,35421.23
60000,53193.96,4791.53,191.66119999999998,6806.04,53193.96
80000,70983.6,5231.13,209.2452,9016.4,70983.6
