Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.7,2.0,0.09999999999999981,0.3,1.7
3,2.61,2.0,0.09999999999999981,0.39,2.61
100,87.3,65.01,3.1955000000000013,12.7,87.3
200,174.84,127.45,6.036999999999999,25.16,174.84
2000,1763.96,1132.54,37.73609999999999,236.04,1763.96
10000,8907.39,4952.26,95.97470000000008,1092.61,8907.39
20000,17860.6,9273.13,137.8235,2139.4,17860.6
40000,35797.52,17268.87,197.92440000000005,4202.48,35797.52
60000,53748.47,24566.41,244.9158,6251.53,53748.47
80000,71711.6,31276.27,286.2401,8288.4,71711.6
