Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.81,1.0,0.010000000000000007,0.19,1.81
3,2.63,2.0,0.09999999999999981,0.37,2.63
100,86.42,64.75,3.158899999999999,13.58,86.42
200,174.33,126.89,5.903299999999999,25.67,174.33
2000,1763.36,1139.67,37.0474,236.64,1763.36
10000,8907.37,5074.39,95.41690000000004,1092.63,8907.37
20000,17864.94,9369.89,136.3968,2135.06,17864.94
40000,35802.59,17347.15,196.4543999999999,4197.41,35802.59
60000,53756.62,24468.66,242.90619999999987,6243.38,53756.62
80000,71712.59,30970.04,282.8156999999999,8287.41,71712.59
