Timestep,Iteration,Total Reward,Suboptimal Arms,Total Regret,Zeros Count,Ones Count
2,1,2.0,1,0.05,0,2
3,1,3.0,2,0.05,0,3
100,1,95.0,20,0.45,5,95
200,1,183.0,20,0.45,17,183
2000,1,1774.0,243,10.48,226,1774
10000,1,8968.0,243,10.48,1032,8968
20000,1,17913.0,243,10.48,2087,17913
40000,1,35822.0,243,10.48,4178,35822
60000,1,53725.0,243,10.48,6275,53725
80000,1,71611.0,243,10.48,8389,71611
10000,1,8968.0,243,10.48,1032,8968
200000,1,178923.0,243,10.48,21077,178923
400000,1,358018.0,243,10.48,41982,358018
600000,1,537177.0,243,10.48,62823,537177
800000,1,716111.0,243,10.48,83889,716111
1000000,1,894895.0,243,10.48,105105,894895
2,2,2.0,1,0.05,0,2
3,2,3.0,2,0.05,0,3
100,2,87.0,20,0.45,13,87
200,2,170.0,20,0.45,30,170
2000,2,1798.0,20,0.45,202,1798
10000,2,8965.0,20,0.45,1035,8965
20000,2,17933.0,20,0.45,2067,17933
40000,2,35813.0,20,0.45,4187,35813
60000,2,53725.0,20,0.45,6275,53725
80000,2,71762.0,20,0.45,8238,71762
10000,2,8965.0,20,0.45,1035,8965
200000,2,179184.0,20,0.45,20816,179184
400000,2,358198.0,20,0.45,41802,358198
600000,2,537247.0,20,0.45,62753,537247
800000,2,716200.0,20,0.45,83800,716200
1000000,2,895199.0,20,0.45,104801,895199
2,3,1.0,1,0.05,1,1
3,3,2.0,2,0.05,1,2
100,3,93.0,49,0.45,7,93
200,3,188.0,149,0.45,12,188
2000,3,1808.0,1949,0.45,192,1808
10000,3,9033.0,9557,0.63,967,9033
20000,3,18000.0,19106,0.63,2000,18000
40000,3,35837.0,39073,0.63,4163,35837
60000,3,53709.0,59073,0.63,6291,53709
80000,3,71631.0,79073,0.63,8369,71631
10000,3,9033.0,9557,0.63,967,9033
200000,3,179047.0,199051,0.63,20953,179047
400000,3,358107.0,399051,0.63,41893,358107
600000,3,536908.0,599051,0.63,63092,536908
800000,3,715993.0,799051,0.63,84007,715993
1000000,3,895102.0,999051,0.63,104898,895102
2,4,2.0,1,0.05,0,2
3,4,3.0,2,0.05,0,3
100,4,83.0,40,0.63,17,83
200,4,171.0,40,0.63,29,171
2000,4,1776.0,40,0.63,224,1776
10000,4,8889.0,40,0.63,1111,8889
20000,4,17898.0,40,0.63,2102,17898
40000,4,35856.0,40,0.63,4144,35856
60000,4,53690.0,40,0.63,6310,53690
80000,4,71572.0,40,0.63,8428,71572
10000,4,8889.0,40,0.63,1111,8889
200000,4,179046.0,40,0.63,20954,179046
400000,4,358008.0,40,0.63,41992,358008
600000,4,536984.0,40,0.63,63016,536984
800000,4,716050.0,40,0.63,83950,716050
1000000,4,895068.0,40,0.63,104932,895068
2,5,2.0,1,0.05,0,2
3,5,2.0,2,0.05,1,2
100,5,82.0,68,2.61,18,82
200,5,175.0,68,2.61,25,175
