Timestep,Iteration,Total Reward,Suboptimal Arms,Total Regret,Zeros Count,Ones Count
2,1,2.0,1,0.1,0,2
3,1,2.0,2,0.2,1,2
100,1,93.0,13,1.3,7,93
200,1,182.0,13,1.3,18,182
2000,1,1789.0,13,1.3,211,1789
10000,1,9013.0,13,1.3,987,9013
20000,1,18007.0,13,1.3,1993,18007
40000,1,36008.0,13,1.3,3992,36008
60000,1,53995.0,13,1.3,6005,53995
80000,1,71976.0,13,1.3,8024,71976
10000,1,9013.0,13,1.3,987,9013
200000,1,179887.0,13,1.3,20113,179887
400000,1,359970.0,13,1.3,40030,359970
600000,1,540054.0,13,1.3,59946,540054
800000,1,720018.0,13,1.3,79982,720018
1000000,1,899818.0,13,1.3,100182,899818
2,2,2.0,1,0.1,0,2
3,2,3.0,2,0.2,0,3
100,2,85.0,10,1.0,15,85
200,2,169.0,10,1.0,31,169
2000,2,1809.0,10,1.0,191,1809
10000,2,9014.0,10,1.0,986,9014
20000,2,18027.0,10,1.0,1973,18027
40000,2,35999.0,10,1.0,4001,35999
60000,2,54012.0,10,1.0,5988,54012
80000,2,72160.0,10,1.0,7840,72160
10000,2,9014.0,10,1.0,986,9014
200000,2,180177.0,10,1.0,19823,180177
400000,2,360224.0,10,1.0,39776,360224
600000,2,540213.0,10,1.0,59787,540213
800000,2,720205.0,10,1.0,79795,720205
1000000,2,900198.0,10,1.0,99802,900198
2,3,0.0,1,0.1,2,0
3,3,1.0,2,0.2,2,1
100,3,91.0,10,1.0,9,91
200,3,187.0,10,1.0,13,187
2000,3,1820.0,10,1.0,180,1820
10000,3,9083.0,10,1.0,917,9083
20000,3,18106.0,10,1.0,1894,18106
40000,3,36047.0,10,1.0,3953,36047
60000,3,54050.0,10,1.0,5950,54050
80000,3,72060.0,10,1.0,7940,72060
10000,3,9083.0,10,1.0,917,9083
200000,3,180058.0,10,1.0,19942,180058
400000,3,360071.0,10,1.0,39929,360071
600000,3,539894.0,10,1.0,60106,539894
800000,3,719977.0,10,1.0,80023,719977
1000000,3,900123.0,10,1.0,99877,900123
2,4,2.0,1,0.1,0,2
3,4,3.0,2,0.2,0,3
100,4,85.0,22,2.2,15,85
200,4,175.0,22,2.2,25,175
2000,4,1792.0,22,2.2,208,1792
10000,4,8953.0,22,2.2,1047,8953
20000,4,18003.0,22,2.2,1997,18003
40000,4,36066.0,22,2.2,3934,36066
60000,4,53990.0,22,2.2,6010,53990
80000,4,71974.0,22,2.2,8026,71974
10000,4,8953.0,22,2.2,1047,8953
200000,4,180065.0,22,2.2,19935,180065
400000,4,359997.0,22,2.2,40003,359997
600000,4,539943.0,22,2.2,60057,539943
800000,4,720016.0,22,2.2,79984,720016
1000000,4,900049.0,22,2.2,99951,900049
