Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.66,1.0,0.049999999999999906,0.34,1.66
3,2.42,2.0,0.09999999999999981,0.58,2.42
100,82.71,36.01,1.8004999999999995,17.29,82.71
200,166.09,62.23,3.1115,33.91,166.09
2000,1674.68,509.84,25.491999999999997,325.32,1674.68
10000,8380.06,2383.57,119.17849999999999,1619.94,8380.06
20000,16767.75,4683.55,234.1775,3232.25,16767.75
40000,33529.85,9283.55,464.1775,6470.15,33529.85
60000,50294.91,13883.55,694.1774999999999,9705.09,50294.91
80000,67069.99,18483.55,924.1775,12930.01,67069.99
200000,167706.03,46083.55,2304.1775,32293.97,167706.03
400000,335416.03,92083.58,4604.179,64583.97,335416.03
600000,503126.3,138083.58,6904.179,96873.7,503126.3
800000,670806.75,184083.58,9204.179,129193.25,670806.75
1000000,838522.16,230083.58,11504.178999999998,161477.84,838522.16
