Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.69,1.0,0.08999999999999991,0.31,1.69
3,2.45,2.0,0.17999999999999983,0.55,2.45
100,83.69,51.59,4.643100000000003,16.31,83.69
200,167.66,102.09,9.1881,32.34,167.66
2000,1688.44,1011.09,90.99809999999998,311.56,1688.44
10000,8443.08,5051.09,454.5980999999998,1556.92,8443.08
20000,16887.46,10101.09,909.0980999999998,3112.54,16887.46
40000,33775.57,20201.09,1818.0981000000002,6224.43,33775.57
60000,50661.24,30301.09,2727.0981000000006,9338.76,50661.24
80000,67552.02,40401.09,3636.0980999999983,12447.98,67552.02
200000,168904.3,101001.09,9090.0981,31095.7,168904.3
400000,337817.43,202001.09,18180.098099999996,62182.57,337817.43
600000,506741.09,303001.09,27270.098100000014,93258.91,506741.09
800000,675638.56,404001.09,36360.09810000002,124361.44,675638.56
1000000,844555.08,505001.09,45450.09810000002,155444.92,844555.08
