Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.69,1.0,0.0899999999999999,0.31,1.69
3,2.46,1.79,0.1689999999999998,0.54,2.46
100,86.05,33.6,3.1893,13.95,86.05
200,171.9,66.1,6.278200000000003,28.1,171.9
2000,1727.8,651.1,61.85180000000001,272.2,1727.8
10000,8641.74,3251.1,308.8532000000001,1358.26,8641.74
20000,17282.61,6501.1,617.6032,2717.39,17282.61
40000,34563.97,13001.1,1235.1017999999992,5436.03,34563.97
60000,51841.71,19501.1,1852.6032,8158.29,51841.71
80000,69120.89,26001.1,2470.1032,10879.11,69120.89
200000,172828.27,65001.1,6175.1018,27171.73,172828.27
400000,345659.23,130001.1,12350.103200000003,54340.77,345659.23
600000,518488.78,195001.1,18525.1032,81511.22,518488.78
800000,691292.83,260001.1,24700.103199999998,108707.17,691292.83
1000000,864129.14,325001.1,30875.1032,135870.86,864129.14
