Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.72,1.0,0.0,0.28,1.72
3,2.55,1.14,0.0,0.45,2.55
100,84.56,55.26,0.0,15.44,84.56
200,169.34,110.76,0.0,30.66,169.34
2000,1700.16,1109.76,0.0,299.84,1700.16
10000,8499.63,5549.76,0.0,1500.37,8499.63
20000,17002.17,11099.76,0.0,2997.83,17002.17
40000,33994.0,22199.76,0.0,6006.0,33994.0
60000,50989.44,33299.76,0.0,9010.56,50989.44
80000,67992.49,44399.76,0.0,12007.51,67992.49
200000,170007.49,110999.76,0.0,29992.51,170007.49
400000,340016.32,221999.76,0.0,59983.68,340016.32
600000,510026.14,332999.76,0.0,89973.86,510026.14
800000,679995.75,443999.76,0.0,120004.25,679995.75
1000000,850006.74,554999.76,0.0,149993.26,850006.74
