Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.62,2.0,0.19999999999999962,0.38,1.62
3,2.53,2.0,0.19999999999999962,0.47,2.53
100,85.18,46.26,4.626,14.82,85.18
200,170.39,90.26,9.026,29.61,170.39
2000,1711.92,882.26,88.22599999999998,288.08,1711.92
10000,8558.79,4402.26,440.22599999999954,1441.21,8558.79
20000,17120.84,8802.26,880.2259999999994,2879.16,17120.84
40000,34238.32,17602.26,1760.2259999999994,5761.68,34238.32
60000,51351.89,26402.26,2640.2260000000006,8648.11,51351.89
80000,68469.66,35202.26,3520.226000000002,11530.34,68469.66
200000,171209.74,88002.26,8800.226,28790.26,171209.74
400000,342418.52,176002.26,17600.226000000002,57581.48,342418.52
600000,513627.53,264002.26,26400.22599999999,86372.47,513627.53
800000,684803.18,352002.26,35200.225999999995,115196.82,684803.18
1000000,856010.65,440002.26,44000.22600000002,143989.35,856010.65
