Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.75,2.0,0.0599999999999999,0.25,1.75
3,2.66,2.0,0.0599999999999999,0.34,2.66
100,88.07,64.09,1.5535000000000003,11.93,88.07
200,176.21,125.84,2.9647999999999994,23.79,176.21
2000,1779.54,1101.64,20.404299999999992,220.46,1779.54
10000,8941.71,4699.98,58.86559999999999,1058.29,8941.71
20000,17914.22,8437.81,87.00849999999997,2085.78,17914.22
40000,35872.07,14720.28,127.04950000000004,4127.93,35872.07
60000,53835.83,19817.78,157.35579999999993,6164.17,53835.83
80000,71807.75,24735.44,184.9861,8192.25,71807.75
200000,179713.7,44644.16,292.9848,20286.3,179713.7
400000,359605.77,64564.02,397.2319,40394.23,359605.77
600000,539551.78,77542.3,463.9757999999999,60448.22,539551.78
800000,719486.07,86577.27,510.07020000000006,80513.93,719486.07
1000000,899464.09,93128.22,543.7801999999999,100535.91,899464.09
