Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.77,2.0,0.0599999999999999,0.23,1.77
3,2.68,2.0,0.0599999999999999,0.32,2.68
100,88.03,64.06,1.6595999999999995,11.97,88.03
200,176.03,126.02,3.1229,23.97,176.03
2000,1779.05,1132.58,20.59810000000001,220.95,1779.05
10000,8942.39,4725.11,58.4396,1057.61,8942.39
20000,17915.4,8261.9,86.38760000000002,2084.6,17915.4
40000,35870.92,14918.24,127.89330000000004,4129.08,35870.92
60000,53833.85,20160.15,159.47489999999996,6166.15,53833.85
80000,71806.28,24956.45,187.0513,8193.72,71806.28
200000,179702.96,46892.54,305.2653000000001,20297.04,179702.96
400000,359593.38,67442.17,412.7208,40406.62,359593.38
600000,539535.94,80615.74,481.35880000000014,60464.06,539535.94
800000,719463.84,90917.53,534.3281,80536.16,719463.84
1000000,899442.07,97466.35,567.4461000000002,100557.93,899442.07
