Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.81,1.0,0.010000000000000007,0.19,1.81
3,2.7,1.89,0.018900000000000014,0.3,2.7
100,89.25,48.37,0.48369999999999996,10.75,89.25
200,178.35,96.68,0.9668000000000001,21.65,178.35
2000,1791.2,856.65,8.566499999999998,208.8,1791.2
10000,8965.71,3435.58,34.35579999999999,1034.29,8965.71
20000,17944.18,5685.59,56.855899999999984,2055.82,17944.18
40000,35907.36,9190.35,91.90349999999998,4092.64,35907.36
60000,53876.5,11676.99,116.76990000000002,6123.5,53876.5
80000,71858.65,13311.73,133.11730000000003,8141.35,71858.65
200000,179804.4,20092.04,200.92039999999997,20195.6,179804.4
400000,359750.97,25246.24,252.46240000000006,40249.03,359750.97
600000,539740.63,27436.06,274.3606,60259.37,539740.63
800000,719702.62,29321.02,293.2101999999999,80297.38,719702.62
1000000,899702.36,30537.34,305.37339999999995,100297.64,899702.36
