Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.81,1.0,0.010000000000000007,0.19,1.81
3,2.72,2.0,0.010000000000000007,0.28,2.72
100,89.41,67.37,0.3380999999999998,10.59,89.41
200,178.65,134.1,0.6641999999999997,21.35,178.65
2000,1794.25,1278.12,5.774299999999999,205.75,1794.25
10000,8978.07,6153.98,22.876399999999993,1021.93,8978.07
20000,17962.33,12181.5,40.02969999999998,2037.67,17962.33
40000,35933.77,23516.76,65.86429999999999,4066.23,35933.77
60000,53907.16,34434.52,85.68119999999995,6092.84,53907.16
80000,71891.3,45128.32,101.27660000000003,8108.7,71891.3
200000,179851.59,106875.34,153.02819999999994,20148.41,179851.59
400000,359800.01,212383.67,202.38930000000005,40199.99,359800.01
600000,539787.57,312031.67,226.09249999999992,60212.43,539787.57
800000,719749.35,411880.05,245.26390000000004,80250.65,719749.35
1000000,899746.85,518043.58,258.65969999999993,100253.15,899746.85
