Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.81,1.0,0.010000000000000007,0.19,1.81
3,2.71,1.1,0.010000000000000007,0.29,2.71
100,89.49,49.44,0.2494000000000001,10.51,89.49
200,178.82,97.8,0.49170000000000014,21.18,178.82
2000,1795.4,922.62,4.610600000000001,204.6,1795.4
10000,8978.7,4327.4,21.636800000000004,1021.3,8978.7
20000,17960.13,8059.99,40.301000000000016,2039.87,17960.13
40000,35925.22,14541.05,72.70650000000002,4074.78,35925.22
60000,53892.7,19865.14,99.32419999999996,6107.3,53892.7
80000,71869.76,24463.76,122.31659999999998,8130.24,71869.76
200000,179783.64,44397.54,221.98529999999994,20216.36,179783.64
400000,359684.61,63621.85,318.1066,40315.39,359684.61
600000,539631.62,76556.55,382.7800000000001,60368.38,539631.62
800000,719569.36,85090.62,425.45039999999995,80430.64,719569.36
1000000,899549.32,91159.34,455.79419999999976,100450.68,899549.32
