Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.69,2.0,0.0999999999999998,0.31,1.69
3,2.59,2.0,0.0999999999999998,0.41,2.59
100,86.45,62.46,2.5592999999999986,13.55,86.45
200,173.56,121.92,4.626599999999999,26.44,173.56
2000,1767.22,1047.71,23.0688,232.78,1767.22
10000,8898.15,4503.67,52.7113,1101.85,8898.15
20000,17825.06,8159.58,75.6742,2174.94,17825.06
40000,35689.94,14434.24,110.21870000000004,4310.06,35689.94
60000,53556.48,19599.75,137.9625,6443.52,53556.48
80000,71431.06,24085.1,161.90339999999998,8568.94,71431.06
200000,178747.49,43810.56,262.3998,21252.51,178747.49
400000,357640.0,64433.74,366.9161,42360.0,357640.0
600000,536582.91,76526.74,427.8526,63417.09,536582.91
800000,715510.76,85738.62,474.2964999999999,84489.24,715510.76
1000000,894485.2,91809.9,504.77850000000007,105514.8,894485.2
