Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.74,1.0,0.09999999999999981,0.26,1.74
3,2.63,1.1,0.1099999999999998,0.37,2.63
100,85.91,37.13,3.7129999999999996,14.09,85.91
200,172.9,64.55,6.455000000000001,27.1,172.9
2000,1776.94,236.73,23.673000000000005,223.06,1776.94
10000,8966.63,345.41,34.541,1033.37,8966.63
20000,17964.21,378.33,37.83300000000001,2035.79,17964.21
40000,35958.92,409.79,40.97899999999998,4041.08,35958.92
60000,53950.65,427.81,42.78100000000001,6049.35,53950.65
80000,71949.28,437.99,43.799,8050.72,71949.28
200000,179960.04,466.33,46.63299999999998,20039.96,179960.04
400000,359957.1,479.79,47.979000000000035,40042.9,359957.1
600000,539968.03,484.66,48.466000000000015,60031.97,539968.03
800000,719948.76,486.7,48.67,80051.24,719948.76
1000000,899959.84,491.43,49.142999999999994,100040.16,899959.84
