Timestep,Value_at_Risk
2,0.04
3,0.13
100,8.62
200,17.62
2000,179.62
10000,899.62
20000,1799.62
40000,3599.62
60000,5399.62
80000,7199.62
200000,17999.62
400000,35999.62
600000,53999.62
800000,71999.62
1000000,89999.62
