Timestep,Value_at_Risk
2,0.04
3,0.044000000000000344
100,3.9240000000000004
200,7.924
2000,79.924
10000,399.92400000000004
20000,799.924
40000,1599.924
60000,2399.924
80000,3199.924
200000,7999.924
400000,15999.924
600000,23999.924
800000,31999.924
1000000,39999.924
