Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.84,1.0,0.049999999999999906,0.16,1.84
3,2.71,2.0,0.0599999999999999,0.29,2.71
100,89.12,57.08,1.5227999999999995,10.88,89.12
200,178.61,103.69,2.4773000000000005,21.39,178.61
2000,1782.84,923.9,17.897799999999997,217.16,1782.84
10000,8917.6,4497.94,82.44060000000005,1082.4,8917.6
20000,17834.21,8997.67,163.43789999999996,2165.79,17834.21
40000,35675.45,17997.42,325.43539999999985,4324.55,35675.45
60000,53508.45,26997.42,487.43539999999985,6491.55,53508.45
80000,71342.87,35997.42,649.4354,8657.13,71342.87
100000,89175.92,44997.42,811.4354000000001,10824.08,89175.92
200000,178382.95,89997.26,1621.4338,21617.05,178382.95
400000,356741.77,179997.26,3241.433800000001,43258.23,356741.77
600000,535129.94,269284.62,4854.307399999999,64870.06,535129.94
800000,713533.42,357284.62,6454.307399999998,86466.58,713533.42
1000000,891949.25,445284.62,8054.307399999999,108050.75,891949.25
