Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.69,1.0,0.0,0.31,1.69
3,2.56,1.0,0.0,0.44,2.56
100,85.03,49.37,0.0,14.97,85.03
200,170.18,102.27,0.0,29.82,170.18
2000,1702.31,1050.85,0.0,297.69,1702.31
10000,8496.97,5342.56,0.0,1503.03,8496.97
20000,16996.77,10739.19,0.0,3003.23,16996.77
40000,34000.12,21531.25,0.0,5999.88,34000.12
60000,51006.79,32331.25,0.0,8993.21,51006.79
80000,68002.61,43131.25,0.0,11997.39,68002.61
100000,85002.92,53931.25,0.0,14997.08,85002.92
200000,169996.17,107931.25,0.0,30003.83,169996.17
400000,339984.05,215931.25,0.0,60015.95,339984.05
600000,509985.1,323931.25,0.0,90014.9,509985.1
800000,679973.05,431931.23,0.0,120026.95,679973.05
1000000,849966.67,539931.23,0.0,150033.33,849966.67
