Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.82,1.0,0.04000000000000003,0.18,1.82
3,2.68,2.0,0.08000000000000006,0.32,2.68
100,87.84,39.87,1.5948000000000015,12.16,87.84
200,175.18,72.31,2.8924000000000003,24.82,175.18
2000,1755.4,604.28,24.17120000000001,244.6,1755.4
10000,8778.78,2924.26,116.97039999999996,1221.22,8778.78
20000,17564.61,5824.26,232.97040000000013,2435.39,17564.61
40000,35127.77,11624.26,464.9704000000002,4872.23,35127.77
60000,52695.53,17424.26,696.9704000000003,7304.47,52695.53
80000,70259.42,23224.26,928.9703999999995,9740.58,70259.42
100000,87830.8,29024.26,1160.9703999999997,12169.2,87830.8
200000,175681.58,58024.26,2320.970399999999,24318.42,175681.58
400000,351366.67,116024.26,4640.970400000003,48633.33,351366.67
600000,527043.83,174024.26,6960.9704000000065,72956.17,527043.83
800000,702728.86,232024.26,9280.970400000006,97271.14,702728.86
1000000,878420.18,290024.26,11600.9704,121579.82,878420.18
