Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.68,1.89,0.18269999999999967,0.32,1.68
3,2.54,2.81,0.2675000000000004,0.46,2.54
100,86.55,61.89,3.3162000000000003,13.45,86.55
200,174.97,112.61,4.836800000000002,25.03,174.97
2000,1780.61,886.57,18.733300000000003,219.39,1780.61
10000,8942.31,3123.27,65.0772,1057.69,8942.31
20000,17893.44,4983.27,113.73450000000004,2106.56,17893.44
40000,35809.42,7674.33,200.5752,4190.58,35809.42
60000,53727.4,9643.2,280.1804999999999,6272.6,53727.4
80000,71650.11,11339.91,357.0875999999999,8349.89,71650.11
100000,89578.15,12847.26,432.65369999999996,10421.85,89578.15
200000,179199.27,19768.53,801.8130000000002,20800.73,179199.27
400000,358457.69,33127.89,1536.3329999999996,41542.31,358457.69
600000,537730.65,46455.35,2269.8085999999994,62269.35,537730.65
800000,716975.11,59778.64,3002.2722999999996,83024.89,716975.11
1000000,896230.65,73113.15,3736.1523,103769.35,896230.65
