Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.81,1.0,0.010000000000000007,0.19,1.81
3,2.75,1.07,0.010000000000000007,0.25,2.75
100,89.35,49.88,0.2523,10.65,89.35
200,178.26,100.24,0.5035999999999999,21.74,178.26
2000,1784.98,992.01,4.9576,215.02,1784.98
10000,8929.56,4903.24,24.514100000000017,1070.44,8929.56
20000,17852.4,9674.33,48.37449999999999,2147.6,17852.4
40000,35699.01,19088.74,95.4408,4300.99,35699.01
60000,53545.13,28313.3,141.564,6454.87,53545.13
80000,71406.29,37394.97,186.97220000000002,8593.71,71406.29
