Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.67,1.0,0.08999999999999991,0.33,1.67
3,2.58,1.06,0.0959999999999999,0.42,2.58
100,84.22,47.65,4.523899999999997,15.78,84.22
200,169.64,92.98,8.829999999999997,30.36,169.64
2000,1714.2,790.41,75.0866,285.8,1714.2
10000,8667.64,2941.13,279.4092000000001,1332.36,8667.64
20000,17445.84,4743.59,450.6437,2554.16,17445.84
40000,35118.78,7187.96,682.8591,4881.22,35118.78
60000,52859.86,8871.58,842.8025999999998,7140.14,52859.86
80000,70631.03,10192.57,968.2966999999999,9368.97,70631.03
