Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.8,2.0,0.020000000000000014,0.2,1.8
3,2.72,2.0,0.020000000000000014,0.28,2.72
100,89.33,66.63,0.6662999999999998,10.67,89.33
200,178.47,133.23,1.3322999999999994,21.53,178.47
2000,1788.71,1320.61,13.206100000000001,211.29,1788.71
10000,8935.65,6500.33,65.0033,1064.35,8935.65
20000,17870.73,12845.27,128.45270000000005,2129.27,17870.73
40000,35744.07,25333.38,253.33379999999994,4255.93,35744.07
60000,53622.35,37560.5,375.6050000000001,6377.65,53622.35
80000,71502.02,49564.17,495.6416999999999,8497.98,71502.02
