Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.68,1.0,0.08999999999999991,0.32,1.68
3,2.57,2.0,0.19000000000000006,0.43,2.57
100,82.89,64.87,6.160500000000001,17.11,82.89
200,166.44,128.17,12.17850000000001,33.56,166.44
2000,1677.74,1164.59,110.63370000000003,322.26,1677.74
10000,8493.32,4820.8,457.97850000000034,1506.68,8493.32
20000,17121.83,8224.22,781.3033000000001,2878.17,17121.83
40000,34552.79,13151.21,1249.3672999999997,5447.21,34552.79
60000,52123.14,16626.21,1579.4924999999992,7876.86,52123.14
80000,69754.98,19386.84,1841.7525000000003,10245.02,69754.98
