Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.7,1.0,0.09999999999999981,0.3,1.7
3,2.57,2.0,0.09999999999999981,0.43,2.57
100,86.53,65.74,3.349000000000001,13.47,86.53
200,173.37,130.55,6.531900000000004,26.63,173.37
2000,1744.88,1255.59,56.19810000000001,255.12,1744.88
10000,8781.03,5900.43,217.64120000000005,1218.97,8781.03
20000,17632.13,11359.78,366.9781999999999,2367.87,17632.13
40000,35404.25,21750.2,594.5608,4595.75,35404.25
60000,53230.95,31815.11,771.1694000000002,6769.05,53230.95
80000,71078.32,41606.31,923.0567999999998,8921.68,71078.32
