Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.8,2.0,0.020000000000000014,0.2,1.8
3,2.67,2.0,0.020000000000000014,0.33,2.67
100,89.4,66.69,0.503,10.6,89.4
200,178.45,132.97,0.9999999999999997,21.55,178.45
2000,1792.15,1283.03,9.5481,207.85,1792.15
10000,8957.21,5808.14,42.138200000000005,1042.79,8957.21
20000,17921.57,10784.79,77.04689999999998,2078.43,17921.57
40000,35870.37,19155.46,133.68110000000001,4129.63,35870.37
60000,53824.09,25861.92,178.6796,6175.91,53824.09
80000,71790.11,31533.27,215.5116,8209.89,71790.11
100000,89749.79,36817.84,248.78139999999988,10250.21,89749.79
200000,179659.88,51995.9,345.064,20340.12,179659.88
400000,359554.48,69122.15,454.20550000000026,40445.52,359554.48
600000,539479.62,80007.33,521.6155,60520.38,539479.62
800000,719426.98,88210.6,571.3805000000001,80573.02,719426.98
1000000,899392.82,94128.2,607.7094000000001,100607.18,899392.82
