Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.64,1.0,0.09999999999999981,0.36,1.64
3,2.52,1.14,0.1139999999999998,0.48,2.52
100,84.39,45.88,4.588000000000002,15.61,84.39
200,171.23,84.11,8.411,28.77,171.23
2000,1760.68,373.92,37.39200000000002,239.32,1760.68
10000,8938.18,617.72,61.77199999999999,1061.82,8938.18
20000,17932.95,706.65,70.66500000000002,2067.05,17932.95
40000,35924.09,783.85,78.385,4075.91,35924.09
60000,53921.86,824.04,82.40400000000001,6078.14,53921.86
80000,71918.87,860.09,86.00899999999997,8081.13,71918.87
100000,89911.84,883.26,88.32599999999998,10088.16,89911.84
200000,179891.35,955.63,95.56300000000002,20108.65,179891.35
400000,359895.53,1029.57,102.95700000000002,40104.47,359895.53
600000,539900.93,1064.31,106.43100000000008,60099.07,539900.93
800000,719886.14,1091.81,109.18099999999998,80113.86,719886.14
1000000,899881.62,1110.76,111.07599999999995,100118.38,899881.62
