Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.73,1.0,0.09999999999999981,0.27,1.73
3,2.58,2.0,0.15000000000000024,0.42,2.58
100,85.09,65.01,4.841500000000002,14.91,85.09
200,171.26,126.51,9.361500000000001,28.74,171.26
2000,1741.88,856.83,59.46,258.12,1741.88
10000,8880.1,1814.14,120.65549999999996,1119.9,8880.1
20000,17859.22,2161.68,142.69950000000006,2140.78,17859.22
40000,35848.29,2491.4,163.45650000000006,4151.71,35848.29
60000,53833.83,2684.26,175.5955,6166.17,53833.83
80000,71823.52,2814.16,183.49899999999994,8176.48,71823.52
100000,89816.74,2897.59,189.09249999999992,10183.26,89816.74
200000,179791.48,3185.72,207.08700000000005,20208.52,179791.48
400000,359766.82,3440.05,223.13000000000002,40233.18,359766.82
600000,539742.25,3590.63,232.56799999999996,60257.75,539742.25
800000,719720.44,3701.85,239.56549999999993,80279.56,719720.44
1000000,899700.42,3768.98,244.0295,100299.58,899700.42
